rect_x (nm);rect_y (nm);span_x (nm);span_y (nm)
76.58484742823025;34.407685076451266;78.48357239512858;35.85912205683357
60.01309795647197;52.511460711912974;66.30573207036542;59.538879566982416
68.96880792294341;40.56988701349612;71.7181055480379;43.97795940460087
72.76800941294076;33.585235113664965;79.1611583220568;39.24164763193504
74.34706631075632;28.67672557700601;75.10187821380245;30.445640054127185
82.63264710454742;36.45557960494738;85.92662516914764;41.27177266576455
63.11430456382709;47.33572842287032;65.6302246278753;57.50889309878223
79.70504269448355;40.99116481430583;80.51425169147517;41.27177266576447
66.05096239020776;50.37785267049745;79.1611583220568;55.48029228687422
77.74327319783018;50.23411498936719;84.57353179972937;52.774105548037824
69.40948590157427;66.05096239020776;79.1611583220568;78.4842652232747
62.46245858903316;50.750747603589446;69.01191880920197;58.18717185385654
71.36161409773447;43.24946308953604;76.45497158322057;47.36173207036534
36.17004426046883;32.72527814042418;40.59695805142075;35.85926062246279
73.08487898402136;44.72358266186382;77.1325575101488;47.36173207036534
35.59470161316359;35.59470161316359;37.89077131258458;40.59557239512857
76.77654470047138;36.13013868257476;79.8370814614344;39.24178619756429
86.53631561269144;36.90519342305958;89.98590527740208;44.6555453315291
83.84905001162403;36.456108700706096;85.92787225981058;39.24317185385647
80.164356601506;47.555126797503554;96.07586468200248;58.18647902571031
61.888507267611296;48.76064208963314;66.30573207036495;52.774105548037895
71.13084016428786;48.549621064513936;79.83666576454662;58.18647902571045
71.57125359503954;24.207924010086906;74.42429228687429;25.033266576454665
71.99405989470769;37.08784903666759;77.13255751014887;47.361732070365264
64.29853844877151;40.1865865304822;71.04051962110982;43.97934506089312
58.73209833609212;30.25592944586564;62.92403788903921;31.80081190798376
58.46317071959703;57.56373732391092;63.59954533152902;58.18647902571031
73.88751725006277;38.06326646215355;79.16115832205665;39.91798646820027
70.99935986823569;20.28553139092448;71.7201840324764;23.00466576454669
64.4153275192553;50.20606409589016;66.98311014884978;52.09790527740188
75.26469178228116;41.45012011198094;77.13068687415425;44.6555453315291
73.72493788107876;28.609677386687284;77.80806495263846;32.475626522327445
56.95045655108864;40.04328976248419;62.92195940460095;40.59557239512842
55.97553882715248;36.16880970369853;60.89335859269294;37.8893856562923
67.9565301595971;36.513956503664105;71.72018403247647;47.36173207036534
47.439196037916986;45.3150529317416;50.0665331529091;48.7141326116373
