rect_x (nm);rect_y (nm);span_x (nm);span_y (nm)
102.2168001215246;83.78426239469228;118.4888401919999;89.91259852799996
97.08315555872105;82.59313234100148;102.45993676800016;96.18626764799994
82.65311883267208;62.30773573539896;89.91473971199994;65.51737548799998
89.58111954738673;74.18436462517965;98.97408921599992;87.12477695999998
86.93950340711223;68.30960981987388;87.8221605888;74.578866176
86.93759570949729;71.75801550625172;97.57803724800004;79.45791078400006
86.93801964230062;65.82450058631332;87.82066176000004;67.60859852800006
85.1942628985582;67.39247662124752;89.91259852799996;70.39642009600003
91.15851294673756;83.11511474555483;94.79235686399971;83.64035686399997
91.07881357971226;91.07881357971226;95.49038284799998;97.57946470399992
84.33731301754699;73.45507907979899;96.18626764799994;75.97206323199998
87.73946460699052;80.10994594551309;89.91473971200011;80.15450931199996
89.81803742261772;70.00523504998147;93.39844608000011;73.88226764800002
79.4861288254173;60.56086005746079;89.2145725440001;59.94173235200002
87.53061713952275;70.0244937116182;103.15582156799998;82.24573235199996
85.85565863357749;67.9156702623822;90.610624512;73.88226764799997
91.07947975983171;70.3795979962336;97.58017843199984;73.88226764800002
83.65597427222266;69.10710918140133;85.73000970239998;73.88226764799994
92.49866143698118;68.36857584472523;94.7919286272;71.09444608000001
88.49718393110864;70.00523504998147;93.39844608000011;73.18424166400001
83.65681002546322;73.95746973265588;85.7308661759997;79.45791078399989
89.14677010946389;73.41498714897025;92.7004200960002;81.54770636799998
80.83711182687708;75.3566296691227;96.88215244800006;86.426750976
85.7573667850346;67.17660398161044;101.06602598399996;87.12477695999999
54.29307412209889;54.29307412209889;14.637005352959996;71.09444607999997
87.80835368753115;72.3127618603198;91.3086504960001;76.67008921600008
85.85565863357732;71.75995348478106;90.61062451199984;76.67008921600008
113.1973259078154;61.74399594971749;121.27666175999988;65.51880294399999
86.34784461824015;80.5913216436908;101.7619107839999;80.8525352959999
83.29280315197832;83.29280315197832;90.61062451200014;84.33695539199998
85.87528066618856;63.75589019156424;92.0045352959999;65.51880294400003
82.97776051727715;64.93911692656472;85.03498137600005;73.88226764799998
87.73737522388835;77.56492592256797;89.91259852800006;80.15450931199996
81.32060718907148;70.23143348147083;87.12477695999992;73.88226764799994
86.17154913388518;75.05263956822259;98.27820441599994;82.24715980799996
83.11323732885468;61.664659953666366;94.79021568000005;70.39784755199999
92.90381401712088;67.17660398161047;101.06602598399996;73.18424166400001
98.4018893862134;74.90293072681916;103.85170636800008;81.54913382399997
93.85717832997445;66.65219910389487;96.18412646399996;71.09444607999997
93.54349833642688;64.76088346368016;101.76191078399998;71.09301862400002
82.00195804676157;69.49318478539115;98.27820441599982;82.24715980799996
91.079479759832;64.85962952594097;97.58017843200015;73.88226764799994
75.0717165443726;75.0717165443726;94.79235686400035;92.70042009600004
82.62165696248249;67.59953751475841;88.51868774400015;73.18566911999997
101.5675167523148;77.762630013491;112.21731225600008;89.91374049279997
79.76323553040338;57.47644913220243;82.94283048959998;62.72955392000001
76.6091512489183;73.96745637826592;93.3980178432;84.33766911999997
86.93801964230053;65.82450058631326;87.82066175999996;71.09301862399992
76.60926833512113;76.60926833512113;89.91259852799973;93.39816058879998
71.41302504708725;66.23816815961715;73.18352793600022;68.30605352959999
84.45549034265737;69.70929361616162;94.7921427456;71.09301862400002
82.37486750911695;64.81956787602647;95.488241664;66.91199999999999
91.1388909141265;58.11755362639951;93.3984460799998;59.94315980800008
74.51830255054324;55.88872691290744;87.8206617599999;59.94173235200002
92.4597444056356;60.75926060941767;93.3984460799998;62.72955392000001
80.25529433522507;73.27657308868376;82.24501862399993;74.57886617599993
82.503640126219;63.87378590416954;94.0949732352;71.09444608000004
81.02445984503333;72.92201386053;95.48824166400033;79.45791078399989
93.18021820489012;71.57321108491561;95.49038284799998;73.88226764799994
96.55929573746644;82.54262377557613;110.12537548799963;98.2763487232
76.58981991308659;63.46013649941461;77.36740147200001;67.60859852800006
101.43016252403672;85.49113698454526;102.459936768;98.97408921599992
76.41218399358199;76.41218399358199;37.63773235200004;79.45819627519998
86.93801964230062;64.5825288771376;87.82066176000004;67.60859852800006
