rect_x (nm);rect_y (nm);span_x (nm);span_y (nm)
55.77120668364232;55.77120668364232;48.09313382400028;57.15391078399998
63.46013649941467;39.38905024101601;77.36740147200008;41.12357990399995
81.7731251757086;32.46874087859019;85.0328401919999;39.730382847999984
71.04932098274692;40.74887526951662;73.88155392;43.91083048959998
51.71056632697432;51.71056632697432;59.94244608000045;58.54853529599991
73.68179228683552;43.07550933691922;80.15522304000005;51.578124902400006
55.88918112662531;55.88918112662531;48.09313382400013;62.72955391999993
80.25599079625914;80.25599079625914;34.84991078400022;82.24573235199996
62.33774412169166;51.27782177752056;71.09587353600001;62.72955392000001
72.44799642458125;39.32891234477269;73.18352793600022;43.21337548799999
63.34128390991043;45.2437742213646;71.09373235200003;47.39582156799997
56.77708617718993;51.45423434807836;59.94244608000013;62.73041039359998
65.73689790059721;53.05082988469249;81.54913382400001;66.91228549119997
45.53886173339474;42.50293761783507;50.18507059200007;53.66806323199998
56.97329842839083;40.21644594945234;59.244420096000034;46.00119705599996
78.16745555975376;40.88759213894812;85.03498137599998;52.97146470399999
68.76283738927467;68.76283738927467;54.36701706239997;75.97291970559998
68.76335418354924;49.42366081942602;75.97349068800003;63.42757990399995
85.85362981230429;35.87912887678389;90.60848332799986;40.425553920000006
59.852286657613895;47.15634706357458;64.12417843199985;52.97203568639999
57.72299331016021;50.152764679319525;66.91199999999999;61.33635686400004
53.996563407086406;44.179006423979786;57.85050931200028;46.69922303999999
60.11872842450509;44.29801041805639;74.579579904;50.88024166400002
61.2126567425762;30.162758394892627;62.73026764800011;32.062089215999926
85.12534353710305;35.0516120446895;88.51868774400002;45.306025984000016
58.11761418822872;36.43193725232248;61.33635686400004;40.4264103936
90.4577520228382;35.396511661110594;92.70042009600004;39.730382847999984
63.105910361320106;54.50055894841282;67.61002598399978;61.3362141184
51.511772123128246;39.979285826905496;54.3646617600002;47.39582156799997
53.78060396216079;53.78060396216079;50.880955392000025;61.3364996096
77.26968700596495;42.67131968986124;81.54913382399981;48.09356206080001
64.34694336214581;34.06602883878307;66.91199999999999;34.8499107839999
65.73689790059704;41.51804077932445;81.54913382399981;49.485617152
49.60171259682343;41.57790614733728;51.57898137600005;46.002624512
79.37003179913467;39.68501589956733;85.03498137600005;45.306025983999945
