rect_x (nm);rect_y (nm);span_x (nm);span_y (nm)
78.89510593575024;35.44562730446749;80.85110784000001;36.94084833280001
61.8234530694269;54.09552143574854;68.30591078400006;61.334929408
71.04932098274692;41.79371822514524;73.88155392;45.30459852800005
74.96312918489151;34.598367316103776;81.54913382399997;40.42541117439999
76.58981991308659;29.54178768076197;77.36740147200001;31.364063231999985
85.12534353710319;37.55529861931022;88.51868774400015;42.51677696
65.0182106752995;48.76365800647462;67.61002598399978;59.24370636800009
82.10942501240534;42.22770429209418;82.94304460800019;42.51677695999992
68.04345572167075;51.89755097415567;81.54913382399997;57.15391078400006
80.08847677711591;51.74947730213644;87.12477695999999;54.36608921599993
71.50329245328116;68.04345572167075;81.54913382399997;80.851821568
64.34670111482993;52.28169465579932;71.09373235200036;59.942446079999975
73.51430854860672;44.55412639309498;78.761312256;48.79044607999998
37.26114981563013;33.71246888080821;41.8216058879999;36.9409910784
75.28955744345335;46.0727142564416;79.45933823999994;48.79044607999998
36.66845138202629;36.66845138202629;39.03378432000001;41.82017843200001
79.09258594790579;37.220040446073305;82.24544686080002;40.425553920000006
89.14677010946389;38.01847548785959;92.7004200960002;46.002624512
86.37844045427467;37.55584367577159;88.51997245440002;40.4269813759999
82.58259458274702;48.98967475247704;98.97408921599975;59.94173235199988
63.755435977846055;50.231555618909006;68.30591078399958;54.366089216
73.27657308868376;50.01416893354606;82.24501862399993;59.94173235200002
73.73027203098749;24.938180245775182;76.66937548800013;25.788420095999992
74.16583270549144;38.206641090707706;79.45933824000002;48.790446079999896
66.23816815961715;41.39885509976072;73.18352793600022;45.306025984000016
60.50381081449867;31.16862981352962;64.82220441599996;32.760115199999994
60.22677072752439;59.30020502402401;65.51808921599992;59.94173235199988
76.11640809542816;39.21148295825087;81.54913382399981;41.122152448
73.14112655802087;20.897464730863103;73.88369510400007;23.698624512
66.35848028920115;51.72058022540679;69.00372264959996;53.66949068799998
77.53512647458545;42.70050443527895;79.45741117439998;46.002624512
75.94892435719937;29.47271691473409;80.15522303999974;33.455286271999974
58.668424023408775;41.25123564145929;64.82006323200014;41.82017843199986
57.66409693141235;37.259878017220295;62.73026764800011;39.03235686400001
70.0065068483915;37.61543651555363;73.88369510400014;48.79044607999998
48.87024682559679;46.68202681848051;51.57684019199976;50.18364313599994
67.27510779655489;42.43506799475001;73.18566911999989;45.30459852800005
65.35172466786003;49.26514628807909;71.0933041152;57.15391078400006
83.90284245596585;43.26240314135739;92.70042009600004;46.002624512
92.38052953324258;29.39380485148627;98.97408921599992;32.060661760000045
69.34450246699016;36.22474009469636;73.18502676480003;39.72895539199999
64.72061590354704;40.5711323574474;68.30505431040004;46.00119705599996
69.37378713942573;33.17876776233404;71.09373235200003;40.425553920000006
