rect_x (nm);rect_y (nm);span_x (nm);span_y (nm)
86.9401393063173;58.37409353424162;87.8228029440001;59.94315980799999
93.85717832997445;50.329211568247146;96.18412646399996;51.57826764799995
95.1799395190984;57.38790471004464;98.97408921599992;59.94173235200002
88.41851411517682;47.41282640958756;90.610624512;62.03295539200011
86.31759398463132;52.06458049866651;96.8821524479999;59.24513382399997
84.45377341480395;46.9187630082244;94.79021568000005;57.1539107839999
91.13870922863951;59.852286657614;96.18626764799994;70.39642009600003
81.28087862921686;61.61614992859988;92.70042009599996;75.97349068799998
91.13870922863966;53.05089044652158;96.18626764800013;57.15391078400006
90.47792214000218;49.965419689254944;95.4888840192;57.15391078399998
92.38052953324272;37.79203480905385;98.9740892160001;43.21480294400003
89.69782219195987;46.13030855586507;90.60848332800002;48.79044607999998
91.82002980541527;45.24465236788579;94.09647206400004;46.002624512
85.07568283728445;55.36671422743908;95.48824166399967;62.032955391999984
86.34784461824015;56.1260990018561;101.7619107839999;65.51737548799998
89.58111954738689;53.18878973126096;98.9740892160001;59.94173235199988
90.19194615515204;53.22803379648316;104.54973235199996;62.03295539199994
89.56130977310563;66.79148525451944;107.3379821568;78.761312256
85.69604793312506;58.37267033125909;87.82066176000019;59.94173235200002
82.59186054259096;51.128294621603935;92.70042009599956;56.457312256
93.78023452617056;55.98819971711677;98.974089216;59.941732352
89.58111954738689;60.18731469590056;98.9740892160001;73.18424166400001
86.94035127271884;50.92220574544961;87.82301706239997;55.062687744
85.38200456860311;55.98819971711681;98.9740892160001;64.12417843199994
86.6524100565163;58.74739664848562;103.85170636800008;67.60859852800006
85.79682887284147;56.30416894780223;94.7929992192;65.51880294400003
89.81597832042985;52.83292842378226;93.39630489599983;59.24513382400001
78.24612537568537;34.77605572252684;87.82280294399987;42.51677696000008
93.85926771307656;58.49200741539554;96.18626764800004;62.03295539199994
87.17633043959955;46.22987220281794;93.39844608000011;48.79044607999998
86.17154913388504;59.764138915436384;98.27820441599982;71.79104460799999
85.5581183674709;55.00164752194558;86.42675097599998;57.1539107839999
80.25738371832715;51.178621501541954;82.2471598079999;54.366089216
84.5346234565811;50.19243267734504;93.3984460799998;54.36608921599996
87.73758416219852;38.14677572269501;89.9128126464;45.30459852799999
89.58111954738689;55.98819971711681;98.9740892160001;59.24513382399997
85.85409916647954;47.549962615280975;93.3969472512;56.457312256
85.01699842493844;49.28521647822518;87.12477695999999;50.88024166400002
86.51502554732369;50.3594924827705;91.30650931199996;53.66949068799998
84.45613532613659;58.374093534241474;87.82280294399987;60.638330879999934
84.53489598481207;51.7303094832432;89.21671372800009;54.36608921599993
95.46648781323285;46.998886308053095;103.85384755199976;56.45588479999996
83.2127131611553;54.64715491180349;87.82130411519998;57.15391078399998
79.36773044963105;55.9477444153137;92.00239411200025;61.334929408
83.902842455966;60.305168015225576;92.7004200960002;63.42757990400011
88.3187687827369;67.81619745817298;111.51928627200004;82.24573235199996
82.29662162598869;42.93736780486366;84.33695539200009;46.002624512
79.34962246274586;48.74333951282959;80.15522303999998;49.487044608
91.76873393621266;34.08552974773613;92.70042009600004;34.84991078399999
89.81803742261756;40.94645823678155;93.39844607999996;43.21337548799999
85.8554769480902;56.79670013489043;93.3984460799998;62.72955392000001
100.5418416155794;42.87813833605593;104.54973235200004;49.48704460799989
76.76593371195456;62.80849121887191;82.2450186240001;73.18424166400001
85.85528012214596;47.55061668303468;93.39823196159998;49.48704460800004
92.38052953324286;41.99114978783767;98.97408921600024;44.608
88.49515510983545;51.5121052131878;93.396304896;54.36608921599996
85.69813731622699;54.64808756397083;87.82280294400002;59.94315980799992
92.45974440563587;36.98389776225436;93.39844608000011;39.72895539200004
92.49878256063928;36.72745778143031;96.1860535296;43.21480294399995
85.69813731622699;55.890089554061085;87.82280294400002;59.24513382400013
85.56023803148753;48.89156458942144;86.42889215999996;52.27486617599998
83.29083489253402;52.53729585529069;90.60848332799986;59.94173235200002
84.947473445193;56.17494211698248;96.88215244800024;68.306624512
85.01699842493852;56.67799894995901;87.12477696000006;59.94173235200002
86.93950340711223;62.09964529079445;97.580178432;68.30519705599995
92.45974440563576;39.62560474527246;93.39844607999996;41.12357990400013
