rect_x (nm);rect_y (nm);span_x (nm);span_y (nm)
59.43770056323659;59.43770056323659;60.64047206400008;62.72955392000009
81.32100689714326;41.892639916710166;87.12520519680001;46.00119705600004
71.32524067588358;44.711344901300144;75.27546470399976;46.001197056
70.38011277178065;45.54007296997571;73.18566912000004;46.00262451199998
61.74599449007587;61.74599449007587;75.27760588799974;69.00322304000007
77.9306769767298;44.199488434563165;82.24673157119999;48.79044608
56.77671473130512;53.93787899473986;66.91199999999999;61.33635686400004
83.27318111936711;54.25373921413311;89.21671372800009;62.032955391999984
55.88918112662537;55.88918112662537;48.78901862400009;62.72955392000001
49.33507905080702;49.33507905080702;18.121996431359992;53.669490688000025
83.92270673589321;34.33201639195632;89.91259852800006;37.63773235199999
55.88918112662536;55.88918112662536;55.06268774399983;62.72955391999999
87.83578819608925;36.70749357448506;92.70042009600004;44.608
76.60829127094617;36.58903463686982;80.85110784000034;39.03235686400004
56.973298428390976;31.000177086036263;59.24442009600019;39.72895539199996
65.35211831974915;38.20585378693027;71.09373235200036;40.42555391999986
71.41511443018904;37.26005970270732;73.18566911999989;37.63773235199987
69.37448360045971;69.37448360045971;39.72902676479997;71.09444607999997
66.2395247445876;41.39970296536725;73.1850267648;48.09242009599995
68.01359873995057;33.513947205193034;69.6998215679998;36.24453529600001
69.3743443082529;69.3743443082529;51.57898137600005;71.09430333439998
82.01137541117849;42.28711544638891;90.610624512;46.69922303999999
73.73088976164362;37.949722671434216;76.6700178432;48.09356206079999
61.33106521200061;61.33106521200061;64.8222044159998;71.09444607999997
78.71850764225005;44.13007246610988;84.33695539200009;54.366089216
43.114511154825294;43.114511154825294;56.456598528000015;53.669490688000025
78.06698348536527;37.85065865957104;83.63892940800001;43.214802944000006
74.44163127497026;46.52601954685642;82.24715980800008;55.76071372800009
80.04063293216872;32.01625317286749;80.8532490239997;34.84991078399999
86.93801964230062;31.049292729393084;87.82066176000004;34.84991078399999
79.91121230349654;38.16654915987896;84.33695539200042;43.21480294400003
60.22742681400583;56.521123625451615;62.73026764800011;65.51880294400003
70.91220900178516;40.82824154648236;75.97349068800003;51.57826764799995
61.19361004734085;41.11445675055713;67.61002598399993;45.30459852799999
65.1349133198728;65.1349133198728;53.66877696000009;78.06328627200004
52.59746403244858;49.87690554801159;64.12417843199985;61.33635686400004
66.70155699456775;42.80846195173751;70.39570636799978;55.06411520000003
78.16614338679112;78.16614338679112;48.09313382400028;85.03355392
74.32147660614137;34.30221997206525;80.85110783999987;44.608000000000025
