rect_x (nm);rect_y (nm);span_x (nm);span_y (nm)
54.13807743959937;54.13807743959937;46.6848389715835;55.48029228687414
61.60185494319816;38.23563410267472;75.10187821380252;39.91937212449252
79.37859061132731;31.51796980155644;82.54285250338286;38.56697158322056
68.96880792294341;39.555639838158726;71.7181055480379;42.62500460081189
50.19634343103375;50.19634343103375;58.187171853857;56.83407848443834
71.52419346671849;41.814143872850806;77.80806495263876;50.06778024357241
54.25259727716243;54.25259727716243;46.68483897158335;60.89266576454662
77.90588196102293;77.90588196102293;33.82941271989196;79.8373585926928
60.51232919907244;49.7762707927854;69.01399729364007;60.8926657645467
70.32652642834384;38.17725720395809;71.04051962110982;41.94797293640053
61.486482673579246;43.91891619541375;69.01191880920166;46.00794587280106
55.114502106641;49.947517534143394;58.1871718538567;60.89349715832204
63.811946715963465;51.49736050761964;79.16115832205685;64.95291583220566
44.20536276036555;41.25833857634117;48.7155182679297;52.09651962110959
55.30496874133958;39.03880146447499;57.50958592692832;44.65415967523677
75.87850459028328;39.69029470876357;82.54493098782136;51.42031935047361
66.74927864953287;66.74927864953287;52.77500622462785;73.74823058186738
66.74978031069676;47.9764045983133;73.74878484438433;61.57025169147492
83.33960722087926;34.828492569919696;87.95522598105535;39.24178619756429
58.09965253911884;45.77548381869969;62.246451962110825;51.420873612990526
56.03271056330748;48.68415835828355;64.95263870094722;59.54026522327474
52.41540043748911;42.88532763067291;56.156492557510425;45.33174560216508
58.35829218252699;43.00084687133568;72.39569147496617;49.39033288227336
59.420187370361866;29.279512617279767;60.89335859269294;31.123225981055413
82.63264710454729;34.02520763128418;85.92662516914753;43.97934506089312
56.415775892651006;35.36511324613944;59.54026522327474;39.242617591339645
87.80890848934851;34.360007669745066;89.98590527740193;38.56697158322056
61.25800148842042;52.90463764909036;65.6302246278753;59.540126657645466
50.00337045012964;38.80858602099613;52.7727198917458;46.00794587280106
52.20576485941178;52.20576485941178;49.39102571041951;59.54040378890392
75.00702508718494;41.42178997352004;79.16115832205665;46.68525466847092
62.46269374270342;33.06848492260769;64.95263870094722;33.82941271989166
63.8119467159633;40.30228213639787;79.16115832205665;48.036546684709066
48.1492425461755;40.36039448723534;50.06861163734782;44.6555453315291
77.04586619936464;38.52293309968232;82.54493098782143;43.979345060893046
69.46621672459706;38.9431821031832;74.42429228687415;49.39171853856568
57.54539533760719;57.54539533760719;52.09721244925568;65.63022462787545
44.00577608247715;44.00577608247715;35.85801353179967;49.39171853856568
67.57275936924216;36.857868746859374;72.3956914749666;37.21179972936395
57.69786309875703;30.140674753082035;60.89335859269279;31.12308741542626
62.060904302341456;30.58073545332768;63.59954533152902;31.12322598105549
58.73015831831045;46.27224594775974;62.92195940460126;47.36034641407309
59.075393300901965;43.134414156214135;66.30573207036527;46.68414614343708
58.76102223757081;40.87723286091882;60.21785115020266;47.36173207036534
57.602361314300566;27.9782897812317;58.18717185385654;34.50699864682004
59.86024807060745;35.211910629769086;62.24645196211098;41.2731583220568
60.28164344825235;60.28164344825235;57.50958592692832;71.04259810554808
73.39087269783853;33.87271047592547;79.83874424898504;35.18319891745602
65.85025873238412;37.17353315537813;75.10187821380237;49.39033288227336
48.85731964244248;48.85731964244248;50.06861163734752;50.06653315290933
71.99211987692556;35.99605993846278;77.13047902571046;43.301759133964815
57.8409443092237;57.8409443092237;46.68483897158289;62.92265223274696
53.1532538672909;53.1532538672909;68.33641136671177;63.60023815967523
73.67629046548159;41.04821897362545;74.42429228687399;41.94935859269286
55.97490195262783;55.97490195262783;46.0093315290933;60.89266576454654
59.362604115283;45.8711031799914;63.59954533152887;47.36173207036534
83.34140026761746;33.336560107046985;90.66349120433024;37.21207686062245
70.7311083185433;43.9390218342466;75.7794641407306;52.09651962110959
68.31906265427264;68.31906265427264;39.24178619756429;71.04245953991881
57.54539533760733;53.832789186793946;65.6302246278756;64.27643843031125
52.817395637312494;52.817395637312494;58.86267929634621;62.24589769959405
77.42775576035517;39.852521347241634;80.51425169147485;44.6555453315291
44.87699103769593;35.499709328326624;47.36242489851151;40.5955723951285
78.72897859640322;35.89115200718382;81.86734506089304;38.56558592692827
72.26134143550887;52.66504545299798;86.60421109607587;62.24575913396482
75.95487074479807;36.16898606895147;85.25111772665782;41.27177266576447
48.37769433712515;39.30687664891418;53.4503058186738;41.94797293640053
78.85328670550318;37.66127126232988;83.22043843031094;43.97934506089312
48.51264314981845;38.06376616370372;52.774798376184215;40.594186738836285
75.0172248776457;36.436937797713625;75.7788405953992;43.30245196211096
56.66430392822488;56.66430392822488;63.5995453315291;58.18647902571045
79.0363244438261;31.614529777530443;79.83874424898504;33.829412719891735
39.61281157431383;39.61281157431383;45.33174560216516;46.68414614343711
54.76094072449716;54.76094072449716;62.92403788903921;65.63022462787545
51.26714506414063;51.26714506414063;55.4809851150203;63.598852503382936
77.74327319783012;37.07756106358052;84.5735317997293;39.2419247631935
53.67835201365327;52.86504364981003;57.50958592692847;55.48029228687422
69.61841993786766;33.78540967572989;72.39361299052787;39.91826359945871
56.66430392822485;34.17846903607213;63.599545331529065;37.21179972936395
68.31919590801934;41.192456356305776;71.04259810554808;47.36090067658999
61.084222925876055;44.72237749930211;77.13047902571023;57.5102787550744
69.98508329868923;34.48540336457151;71.72018403247615;40.59557239512857
50.10007739714764;39.78535558008783;52.09721244925584;44.65415967523685
56.77947043838199;35.38430766449892;58.18717185385654;41.27177266576447
83.34140026761753;33.336560107047006;90.66349120433031;35.85939918809199
69.81242171608014;40.360306304608834;77.13255751014883;43.9779594046008
80.23090509027493;37.029648503203816;87.27971853856569;43.301759133964815
58.55902523455938;32.72416116048907;60.89335859269279;39.24178619756429
73.0055146202069;40.674501002686696;73.7467063599456;49.39171853856564
81.98103628342326;31.345690343661843;85.24903924221911;33.82941271989166
58.46380759412149;58.46380759412149;56.83407848443834;63.60023815967519
63.3812627683314;39.49846810200364;64.95263870094722;49.3903328822732
